,State,School District,LEAID,Year,Total Expenditures,Graduation Rate,Enrollment
390,Arizona,Douglas Unified District,402530,2016,27535000.0,84.0,
391,Arizona,Duncan Unified District,402600,2016,3591000.0,90.0,
392,Arizona,Dysart Unified District,402690,2016,169660000.0,91.0,
393,Arizona,Mary C O'Brien Accommodation District,402740,2016,4726000.0,24.5,
394,Arizona,Flagstaff Unified District,402860,2016,83839000.0,87.0,
395,Arizona,Florence Unified School District,402920,2016,59847000.0,85.0,
396,Arizona,Flowing Wells Unified District,403010,2016,41904000.0,91.0,
397,Arizona,Fountain Hills Unified District,403040,2016,14547000.0,92.0,
398,Arizona,Fredonia-Moccasin Unified District,403080,2016,2548000.0,10.0,
399,Arizona,Fort Thomas Unified District,403200,2016,8788000.0,74.5,
400,Arizona,Ganado Unified School District,403290,2016,25080000.0,77.0,
401,Arizona,Gila Bend Unified District,403310,2016,5006000.0,74.5,
402,Arizona,Gilbert Unified District,403400,2016,248612000.0,93.0,
403,Arizona,Glendale Union High School District,403450,2016,137966000.0,91.0,
404,Arizona,Globe Unified District,403500,2016,12782000.0,87.0,
405,Arizona,Grand Canyon Unified District,403550,2016,4190000.0,90.0,
406,Arizona,Hayden-Winkelman Unified District,403730,2016,3210000.0,90.0,
407,Arizona,Higley Unified School District,403780,2016,84378000.0,91.0,11883.0
408,Arizona,Holbrook Unified District,403820,2016,22612000.0,92.0,
409,Arizona,Maricopa County Regional District,403860,2016,4022000.0,0.5,
410,Arizona,Humboldt Unified District,403870,2016,47019000.0,95.0,
411,Arizona,Baboquivari Unified School District #40,403950,2016,16424000.0,72.0,
412,Arizona,J O Combs Unified School District,403990,2016,29582000.0,88.0,
413,Arizona,Joseph City Unified District,404010,2016,4768000.0,90.0,
414,Arizona,Kayenta Unified District,404060,2016,25371000.0,82.0,
415,Arizona,Lake Havasu Unified District,404280,2016,36711000.0,88.0,
416,Arizona,Littlefield Unified District,404410,2016,3809000.0,74.5,
417,Arizona,Maine Consolidated School District,404530,2016,2245000.0,75.0,
418,Arizona,Mammoth-San Manuel Unified District,404570,2016,7313000.0,92.0,
419,Arizona,Marana Unified District,404630,2016,120173000.0,89.0,
420,Arizona,Maricopa Unified School District,404720,2016,44002000.0,73.0,
421,Arizona,Altar Valley Elementary District,404770,2016,8370000.0,84.5,
422,Arizona,Mayer Unified School District,404820,2016,5606000.0,95.0,
423,Arizona,Mesa Unified District,404970,2016,537276000.0,79.0,
424,Arizona,Miami Unified District,405030,2016,8739000.0,87.0,
425,Arizona,Mingus Union High School District,405070,2016,9177000.0,81.0,
426,Arizona,Morenci Unified District,405320,2016,11997000.0,92.0,
427,Arizona,Morristown Elementary District,405340,2016,1792000.0,75.0,
428,Arizona,Pima Accommodation District,405360,2016,946000.0,2.5,45.0
429,Arizona,Naco Elementary District,405430,2016,3202000.0,90.0,
430,Arizona,Nadaburg Unified School District,405460,2016,10481000.0,82.0,
431,Arizona,Nogales Unified District,405530,2016,39638000.0,91.0,
432,Arizona,Oracle Elementary District,405640,2016,6152000.0,90.0,
433,Arizona,Page Unified District,405820,2016,25846000.0,72.0,
434,Arizona,Palominas Elementary District,405880,2016,10553000.0,87.0,
435,Arizona,Paradise Valley Unified District,405930,2016,280554000.0,88.0,
436,Arizona,Parker Unified School District,405980,2016,16920000.0,82.0,
437,Arizona,Patagonia Union High School District,406030,2016,1734000.0,90.0,
438,Arizona,Payson Unified District,406070,2016,19630000.0,85.0,
439,Arizona,Peach Springs Unified District,406120,2016,2654000.0,75.0,
440,Arizona,Peoria Unified School District,406250,2016,288368000.0,94.0,
441,Arizona,Phoenix Union High School District,406330,2016,315669000.0,84.0,
442,Arizona,Pima Unified District,406440,2016,5932000.0,84.5,
443,Arizona,Pine Strawberry Elementary District,406510,2016,3285000.0,75.0,
444,Arizona,Blue Ridge Unified School District No. 32,406580,2016,16988000.0,82.0,
445,Arizona,Pomerene Elementary District,406630,2016,1795000.0,75.0,
446,Arizona,Prescott Unified District,406730,2016,30735000.0,79.0,
447,Arizona,Sanders Unified District,406740,2016,11840000.0,84.5,
448,Arizona,Queen Creek Unified District,406810,2016,57168000.0,93.0,
449,Arizona,Ray Unified District,406850,2016,4414000.0,84.5,
450,Arizona,Red Mesa Unified District,406870,2016,14370000.0,77.0,
451,Arizona,San Carlos Unified District,406960,2016,21430000.0,72.0,
452,Arizona,Round Valley Unified District,407130,2016,11268000.0,77.0,
453,Arizona,Saddle Mountain Unified School District,407170,2016,14551000.0,82.0,1506.0
454,Arizona,Safford Unified District,407240,2016,22498000.0,80.0,
455,Arizona,Sahuarita Unified District,407300,2016,43732000.0,89.0,
456,Arizona,San Simon Unified District,407430,2016,1666000.0,75.0,
457,Arizona,Santa Cruz Elementary District,407500,2016,2690000.0,90.0,
458,Arizona,Santa Cruz Valley Unified District,407520,2016,26007000.0,93.0,
459,Arizona,Santa Cruz Valley Union High School District,407530,2016,4378000.0,77.0,
460,Arizona,Scottsdale Unified District,407570,2016,202733000.0,85.0,
461,Arizona,Seligman Unified District,407630,2016,2640000.0,75.0,
462,Arizona,Show Low Unified District,407700,2016,16522000.0,82.0,
463,Arizona,Deer Valley Unified District,407750,2016,253630000.0,95.0,
464,Arizona,Snowflake Unified District,407820,2016,15812000.0,97.5,
465,Arizona,Solomon Elementary District,407860,2016,2223000.0,90.0,
466,Arizona,St David Unified District,408020,2016,4277000.0,95.0,
467,Arizona,St Johns Unified District,408080,2016,7452000.0,77.0,
468,Arizona,Sunnyside Unified District,408170,2016,125010000.0,72.0,
469,Arizona,Superior Unified School District,408230,2016,4202000.0,84.5,
470,Arizona,Tanque Verde Unified District,408280,2016,15815000.0,92.0,
471,Arizona,Tempe Union High School District,408340,2016,116803000.0,88.0,
472,Arizona,Thatcher Unified District,408410,2016,10584000.0,97.5,
473,Arizona,Tolleson Union High School District,408520,2016,75441000.0,89.0,
474,Arizona,Tombstone Unified District,408600,2016,8489000.0,92.0,
475,Arizona,Tuba City Unified School District #15,408680,2016,26209000.0,67.0,
476,Arizona,Tucson Unified District,408800,2016,411163000.0,82.0,
477,Arizona,Vail Unified District,408850,2016,102974000.0,94.0,
478,Arizona,Valley Union High School District,408910,2016,1741000.0,84.5,
479,Arizona,Whiteriver Unified District,409160,2016,26012000.0,62.0,
480,Arizona,Wickenburg Unified District,409190,2016,12712000.0,77.0,
481,Arizona,Willcox Unified District,409250,2016,8939000.0,82.0,
482,Arizona,Williams Unified District,409310,2016,5397000.0,84.5,
483,Arizona,Window Rock Unified District,409430,2016,22369000.0,72.0,
484,Arizona,Winslow Unified District,409460,2016,17176000.0,92.0,
485,Arizona,Yuma Union High School District,409630,2016,78069000.0,89.0,
486,Arizona,Sedona-Oak Creek Jusd #9,409733,2016,10770000.0,87.0,
487,Arkansas,Dewitt School District,500001,2016,19376000.0,87.0,
488,Arkansas,Warren School District,500006,2016,17835000.0,82.0,
489,Arkansas,Corning School District,500009,2016,9613000.0,95.0,
490,Arkansas,Riverside School District,500012,2016,13617000.0,84.5,
491,Arkansas,Sheridan School District,500015,2016,35303000.0,85.0,
492,Arkansas,Marmaduke School District,500016,2016,7171000.0,95.0,
493,Arkansas,Paragould School District,500017,2016,29788000.0,92.0,3197.0
494,Arkansas,Batesville School District,500019,2016,36363000.0,90.0,
495,Arkansas,Midland School District,500020,2016,6039000.0,95.0,
496,Arkansas,Izard Co. Cons. School Dist.,500021,2016,5898000.0,90.0,
497,Arkansas,Newport School District,500023,2016,14924000.0,87.0,
498,Arkansas,Pine Bluff School District,500026,2016,50542000.0,66.0,
499,Arkansas,Star City School District,500028,2016,15609000.0,92.0,
500,Arkansas,Gosnell School District,500029,2016,12531000.0,92.0,
501,Arkansas,Nevada School District,500030,2016,4776000.0,95.0,
502,Arkansas,Bearden School District,500032,2016,5968000.0,84.5,
503,Arkansas,Western Yell Co. School Dist.,500041,2016,4713000.0,95.0,
504,Arkansas,Hamburg School District,500042,2016,19014000.0,92.0,
505,Arkansas,Mountain Home School District,500043,2016,38594000.0,87.0,
506,Arkansas,Magnolia School District,500044,2016,28873000.0,94.0,
507,Arkansas,Rivercrest School District #57,500045,2016,14718000.0,82.0,
508,Arkansas,Manila School District,500046,2016,11365000.0,92.0,
509,Arkansas,Trumann School District,500047,2016,15871000.0,77.0,
510,Arkansas,East Poinsett Co. School Dist.,500048,2016,7238000.0,95.0,
511,Arkansas,Dequeen School District,500049,2016,23003000.0,92.0,
512,Arkansas,Palestine-Wheatley Sch. Dist.,500051,2016,6879000.0,95.0,
513,Arkansas,Benton County School Of Arts,500055,2016,6193000.0,95.0,
514,Arkansas,Academics Plus Charter School,500059,2016,6834000.0,90.0,
515,Arkansas,Kipp Delta Public Schools,500062,2016,19146000.0,82.0,
516,Arkansas,Lafayette County School District,500065,2016,8704000.0,84.5,647.0
517,Arkansas,Lafayette County School District,500065,2016,8704000.0,84.5,1244.0
518,Arkansas,Lafayette County School District,500065,2016,8704000.0,84.5,2741.0
519,Arkansas,Cleveland County School Dist.,500067,2016,9753000.0,95.0,
520,Arkansas,Emerson-Taylor School District,500068,2016,11951000.0,87.0,
521,Arkansas,Cedar Ridge School District,500070,2016,10447000.0,97.5,
522,Arkansas,Hillcrest School District,500071,2016,4870000.0,90.0,464.0
523,Arkansas,Deer/Mt. Judea School District,500072,2016,4990000.0,95.0,
524,Arkansas,Ouachita River School District,500073,2016,8317000.0,92.0,
525,Arkansas,Lisa Academy Charter,500074,2016,11036000.0,97.5,
526,Arkansas,Ozark Mountain School District,500076,2016,8433000.0,95.0,
527,Arkansas,Haas Hall Academy,500078,2016,2631000.0,97.5,
528,Arkansas,Two Rivers School District,500079,2016,8911000.0,77.0,1721.0
529,Arkansas,Lawrence County School District,500082,2016,8998000.0,92.0,4841.0
530,Arkansas,Lawrence County School District,500082,2016,8998000.0,92.0,1016.0
531,Arkansas,Lawrence County School District,500082,2016,8998000.0,92.0,2225.0
532,Arkansas,Covenant Keepers Middle Charter,500397,2016,1952000.0,10.0,
533,Arkansas,Estem High Charter,500398,2016,12694000.0,97.5,
534,Arkansas,Jacksonville Lighthouse Charter,500402,2016,7840000.0,95.0,
535,Arkansas,Cossatot River School District,500405,2016,12148000.0,82.0,1066.0
536,Arkansas,Siatech Little Rock Charter,500407,2016,1067000.0,32.0,
537,Arkansas,Responsive Ed Solutions Premier High School Of Little Rock,500408,2016,1125000.0,49.5,
538,Arkansas,Alma School District,502250,2016,31207000.0,90.0,2134.0
539,Arkansas,Alma School District,502250,2016,31207000.0,90.0,254.0
540,Arkansas,Alpena School District,502280,2016,4822000.0,84.5,
541,Arkansas,Arkadelphia School District,502430,2016,20327000.0,82.0,
542,Arkansas,Armorel School District,502550,2016,5505000.0,90.0,
543,Arkansas,Ashdown School District,502580,2016,14579000.0,87.0,
544,Arkansas,Atkins School District,502610,2016,17510000.0,92.0,
545,Arkansas,Augusta School District,502670,2016,5389000.0,84.5,
546,Arkansas,Bald Knob School District,502700,2016,13860000.0,92.0,
547,Arkansas,Barton-Lexa School District,502730,2016,9137000.0,84.5,
548,Arkansas,Bauxite School District,502790,2016,18395000.0,92.0,
549,Arkansas,Bay School District,502820,2016,5999000.0,95.0,577.0
550,Arkansas,Beebe School District,502880,2016,31462000.0,80.0,
551,Arkansas,Benton School District,502960,2016,49399000.0,95.0,
552,Arkansas,Pea Ridge School District,503030,2016,20724000.0,92.0,
553,Arkansas,Bentonville School District,503060,2016,210550000.0,91.0,
554,Arkansas,Bergman School District,503090,2016,10056000.0,87.0,
555,Arkansas,Berryville School District,503150,2016,19929000.0,77.0,
556,Arkansas,Bismarck School District,503240,2016,9325000.0,92.0,
557,Arkansas,Blevins School District,503300,2016,6635000.0,95.0,
558,Arkansas,Blytheville School District,503320,2016,27128000.0,78.0,
559,Arkansas,Lead Hill School District,503420,2016,3953000.0,90.0,399.0
560,Arkansas,Booneville School District,503450,2016,12524000.0,92.0,1356.0
561,Arkansas,Bradford School District,503480,2016,5294000.0,95.0,
562,Arkansas,Brinkley School District,503630,2016,6103000.0,95.0,
563,Arkansas,Brookland School District,503640,2016,28601000.0,97.5,
564,Arkansas,Bryant School District,503690,2016,86638000.0,93.0,
565,Arkansas,Buffalo Is. Central Sch. Dist.,503710,2016,8181000.0,87.0,
566,Arkansas,Cabot School District,503750,2016,95771000.0,88.0,
567,Arkansas,Caddo Hills School District,503770,2016,5871000.0,95.0,
568,Arkansas,Calico Rock School District,503840,2016,4340000.0,95.0,
569,Arkansas,Carlisle School District,503960,2016,7927000.0,84.5,
570,Arkansas,Westside Cons. School District,504020,2016,15990000.0,77.0,
571,Arkansas,Cave City School District,504050,2016,12782000.0,97.5,
572,Arkansas,Cedarville School District,504080,2016,10922000.0,97.5,
573,Arkansas,Genoa Central School District,504110,2016,10394000.0,97.5,
574,Arkansas,White Co. Central School Dist.,504170,2016,8674000.0,95.0,
575,Arkansas,Charleston School District,504200,2016,7924000.0,97.5,
576,Arkansas,Clarendon School District,504350,2016,6481000.0,95.0,
577,Arkansas,Rector School District,504370,2016,5789000.0,84.5,653.0
578,Arkansas,Clarksville School District,504380,2016,25608000.0,92.0,
579,Arkansas,Clinton School District,504410,2016,15554000.0,87.0,1701.0
580,Arkansas,Concord School District,504560,2016,6025000.0,90.0,
581,Arkansas,Conway School District,504590,2016,112981000.0,86.0,
582,Arkansas,Cotter School District,504680,2016,6913000.0,84.5,
583,Arkansas,County Line School District,504740,2016,4453000.0,95.0,
584,Arkansas,Crossett School District,504800,2016,18150000.0,87.0,
585,Arkansas,Cutter-Morning Star Sch. Dist.,504860,2016,7410000.0,84.5,
586,Arkansas,Danville School District,504890,2016,10396000.0,95.0,
587,Arkansas,Dardanelle School District,504930,2016,20244000.0,87.0,
588,Arkansas,Decatur School District,504980,2016,6760000.0,84.5,
589,Arkansas,Dermott School District,505170,2016,5073000.0,84.5,
590,Arkansas,Des Arc School District,505190,2016,6037000.0,84.5,
591,Arkansas,Dierks School District,505340,2016,5923000.0,95.0,
592,Arkansas,Dollarway School District,505410,2016,16146000.0,72.0,
593,Arkansas,Dover School District,505430,2016,22070000.0,97.5,3829.0
594,Arkansas,Drew Central School District,505470,2016,10456000.0,77.0,
595,Arkansas,Dumas School District,505500,2016,15256000.0,92.0,1409.0
596,Arkansas,Earle School District,505550,2016,7784000.0,82.0,
597,Arkansas,East End School District,505580,2016,6096000.0,84.5,
598,Arkansas,El Dorado School District,505680,2016,42590000.0,85.0,
599,Arkansas,Elkins School District,505760,2016,12470000.0,92.0,
600,Arkansas,England School District,505850,2016,7736000.0,84.5,
601,Arkansas,Eureka Springs School District,505970,2016,8424000.0,84.5,
602,Arkansas,Camden Fairview School Dist.,506060,2016,26506000.0,92.0,
603,Arkansas,Farmington School District,506090,2016,23045000.0,97.5,
604,Arkansas,Fayetteville School District,506120,2016,111388000.0,87.0,
605,Arkansas,Flippin School District,506150,2016,11744000.0,97.5,
606,Arkansas,Fordyce School District,506210,2016,10678000.0,92.0,
607,Arkansas,Foreman School District,506240,2016,5161000.0,95.0,
608,Arkansas,Forrest City School District,506270,2016,32814000.0,71.0,
609,Arkansas,Fort Smith School District,506330,2016,157176000.0,85.0,
610,Arkansas,Fouke School District,506360,2016,10063000.0,97.5,
611,Arkansas,Fountain Lake School District,506420,2016,15892000.0,92.0,
612,Arkansas,Gentry School District,506540,2016,15085000.0,92.0,
613,Arkansas,Glen Rose School District,506630,2016,9553000.0,92.0,
614,Arkansas,Centerpoint School District,506690,2016,16487000.0,92.0,979.0
615,Arkansas,Gravette School District,506840,2016,20500000.0,92.0,
616,Arkansas,Green Forest School District,506870,2016,13219000.0,87.0,
617,Arkansas,Greenbrier School District,506900,2016,40677000.0,96.0,
618,Arkansas,Greenland School District,506930,2016,9671000.0,92.0,
619,Arkansas,Greenwood School District,506990,2016,43299000.0,93.0,384.0
620,Arkansas,Gurdon School District,507110,2016,8041000.0,77.0,
621,Arkansas,Guy-Perkins School District,507140,2016,4320000.0,69.5,
622,Arkansas,Hackett School District,507170,2016,9169000.0,92.0,
623,Arkansas,Hampton School District,507230,2016,6176000.0,84.5,
624,Arkansas,Harmony Grove School District,507290,2016,9444000.0,92.0,
625,Arkansas,Harmony Grove School District,507320,2016,11117000.0,87.0,
626,Arkansas,Harrisburg School District,507350,2016,13876000.0,72.0,
627,Arkansas,Harrison School District,507380,2016,41781000.0,85.0,
628,Arkansas,Hazen School District,507530,2016,6821000.0,95.0,
629,Arkansas,Heber Springs School District,507560,2016,18242000.0,82.0,
630,Arkansas,Hector School District,507620,2016,5875000.0,95.0,
631,Arkansas,Helena/ W.Helena School Dist.,507680,2016,18648000.0,77.0,
632,Arkansas,Hermitage School District,507710,2016,5992000.0,90.0,
633,Arkansas,Cross County School District,507740,2016,8522000.0,95.0,665.0
634,Arkansas,Highland School District,507770,2016,15296000.0,97.5,311.0
635,Arkansas,Hope School District,507840,2016,25611000.0,82.0,
636,Arkansas,Horatio School District,507860,2016,8314000.0,97.5,
637,Arkansas,Hot Springs School District,507890,2016,42253000.0,68.0,
638,Arkansas,Jessieville School District,507920,2016,11832000.0,95.0,
639,Arkansas,Hoxie School District,507990,2016,9074000.0,92.0,
640,Arkansas,West Memphis School District,508040,2016,59713000.0,82.0,5721.0
641,Arkansas,Huntsville School District,508130,2016,21727000.0,92.0,
642,Arkansas,Jasper School District,508240,2016,11251000.0,87.0,
643,Arkansas,Jonesboro School District,508280,2016,64864000.0,86.0,
644,Arkansas,Junction City School District,508340,2016,9802000.0,95.0,
645,Arkansas,Riverview School District,508400,2016,15237000.0,87.0,1385.0
646,Arkansas,Kirby School District,508490,2016,3682000.0,84.5,
647,Arkansas,Lake Hamilton School District,508610,2016,48205000.0,83.0,
648,Arkansas,Lakeside School District (Chicot County),508640,2016,12011000.0,97.5,
649,Arkansas,Lakeside School District,508670,2016,33858000.0,88.0,
650,Arkansas,Lamar School District,508700,2016,11032000.0,82.0,
651,Arkansas,Lavaca School District,508730,2016,8313000.0,95.0,
652,Arkansas,Lincoln School District,508940,2016,15931000.0,92.0,
653,Arkansas,Little Rock School District,509000,2016,351597000.0,80.0,
654,Arkansas,Lonoke School District,509060,2016,19204000.0,87.0,
655,Arkansas,Magazine School District,509150,2016,6114000.0,84.5,
656,Arkansas,Magnet Cove School Dist.,509190,2016,9364000.0,95.0,
